geo_point_2d;geo_shape;nom_dept;nom_com;insee_com;nom_station;code_station;typologie;influence;nom_poll;id_poll_ue;valeur;unite;metrique;date_debut;date_fin;statut_valid;code_epci
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;8.4;µg/m3;horaire;2023-08-15T09:00:00+02:00;2023-08-15T09:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;PM2.5;6001;8.0;µg/m3;horaire;2023-08-18T03:00:00+02:00;2023-08-18T03:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;9.8;µg/m3;horaire;2023-08-15T15:00:00+02:00;2023-08-15T15:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;PM2.5;6001;8.2;µg/m3;horaire;2023-08-18T00:00:00+02:00;2023-08-18T00:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;10.0;µg/m3;horaire;2023-08-15T17:00:00+02:00;2023-08-15T17:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;PM2.5;6001;8.7;µg/m3;horaire;2023-08-17T12:00:00+02:00;2023-08-17T12:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;10.2;µg/m3;horaire;2023-08-17T13:00:00+02:00;2023-08-17T13:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;PM2.5;6001;8.7;µg/m3;horaire;2023-08-17T19:00:00+02:00;2023-08-17T19:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;10.3;µg/m3;horaire;2023-08-16T05:00:00+02:00;2023-08-16T05:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;PM2.5;6001;8.8;µg/m3;horaire;2023-08-18T07:00:00+02:00;2023-08-18T07:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;10.4;µg/m3;horaire;2023-08-17T23:00:00+02:00;2023-08-17T23:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;PM2.5;6001;8.8;µg/m3;horaire;2023-08-17T21:00:00+02:00;2023-08-17T21:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;10.9;µg/m3;horaire;2023-08-15T14:00:00+02:00;2023-08-15T14:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;PM2.5;6001;9.1;µg/m3;horaire;2023-08-17T11:00:00+02:00;2023-08-17T11:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;11.1;µg/m3;horaire;2023-08-17T09:00:00+02:00;2023-08-17T09:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;PM2.5;6001;9.3;µg/m3;horaire;2023-08-17T14:00:00+02:00;2023-08-17T14:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;11.5;µg/m3;horaire;2023-08-15T02:00:00+02:00;2023-08-15T02:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;PM2.5;6001;9.4;µg/m3;horaire;2023-08-18T09:00:00+02:00;2023-08-18T09:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;12.4;µg/m3;horaire;2023-08-16T14:00:00+02:00;2023-08-16T14:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;PM2.5;6001;9.6;µg/m3;horaire;2023-08-17T06:00:00+02:00;2023-08-17T06:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;12.6;µg/m3;horaire;2023-08-17T11:00:00+02:00;2023-08-17T11:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;PM2.5;6001;10.3;µg/m3;horaire;2023-08-18T10:00:00+02:00;2023-08-18T10:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;13.4;µg/m3;horaire;2023-08-16T10:00:00+02:00;2023-08-16T10:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;3.4;µg/m3;horaire;2023-08-15T16:00:00+02:00;2023-08-15T16:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;13.6;µg/m3;horaire;2023-08-17T12:00:00+02:00;2023-08-17T12:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;3.6;µg/m3;horaire;2023-08-15T12:00:00+02:00;2023-08-15T12:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;13.7;µg/m3;horaire;2023-08-17T22:00:00+02:00;2023-08-17T22:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;3.7;µg/m3;horaire;2023-08-15T18:00:00+02:00;2023-08-15T18:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;13.9;µg/m3;horaire;2023-08-16T11:00:00+02:00;2023-08-16T11:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;3.8;µg/m3;horaire;2023-08-17T11:00:00+02:00;2023-08-17T11:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;14.3;µg/m3;horaire;2023-08-16T01:00:00+02:00;2023-08-16T01:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;4.2;µg/m3;horaire;2023-08-17T18:00:00+02:00;2023-08-17T18:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;14.6;µg/m3;horaire;2023-08-17T14:00:00+02:00;2023-08-17T14:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;4.4;µg/m3;horaire;2023-08-16T15:00:00+02:00;2023-08-16T15:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;14.6;µg/m3;horaire;2023-08-18T11:00:00+02:00;2023-08-18T11:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;4.4;µg/m3;horaire;2023-08-17T14:00:00+02:00;2023-08-17T14:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;16.1;µg/m3;horaire;2023-08-16T16:00:00+02:00;2023-08-16T16:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;4.7;µg/m3;horaire;2023-08-15T15:00:00+02:00;2023-08-15T15:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;16.5;µg/m3;horaire;2023-08-17T20:00:00+02:00;2023-08-17T20:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;4.8;µg/m3;horaire;2023-08-16T12:00:00+02:00;2023-08-16T12:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;17.6;µg/m3;horaire;2023-08-17T15:00:00+02:00;2023-08-17T15:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;5.3;µg/m3;horaire;2023-08-18T04:00:00+02:00;2023-08-18T04:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;17.8;µg/m3;horaire;2023-08-18T07:00:00+02:00;2023-08-18T07:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;5.8;µg/m3;horaire;2023-08-15T04:00:00+02:00;2023-08-15T04:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;18.8;µg/m3;horaire;2023-08-17T18:00:00+02:00;2023-08-17T18:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;5.8;µg/m3;horaire;2023-08-17T00:00:00+02:00;2023-08-17T00:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;23.0;µg/m3;horaire;2023-08-18T08:00:00+02:00;2023-08-18T08:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;6.0;µg/m3;horaire;2023-08-17T05:00:00+02:00;2023-08-17T05:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;23.3;µg/m3;horaire;2023-08-15T21:00:00+02:00;2023-08-15T21:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;6.2;µg/m3;horaire;2023-08-16T09:00:00+02:00;2023-08-16T09:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;27.0;µg/m3;horaire;2023-08-15T22:00:00+02:00;2023-08-15T22:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;6.8;µg/m3;horaire;2023-08-16T20:00:00+02:00;2023-08-16T20:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;30.3;µg/m3;horaire;2023-08-16T20:00:00+02:00;2023-08-16T20:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;6.8;µg/m3;horaire;2023-08-18T00:00:00+02:00;2023-08-18T00:59:59+02:00;1;244500468
47.958972,2.009286;"{""coordinates"": [2.009286, 47.958972], ""type"": ""Point""}";Loiret;Marigny-les-Usages;45197;Marigny-les-usages;FR34017;Périurbaine;Fond;O3;7;0.0;µg/m3;horaire;2023-08-18T12:00:00+02:00;2023-08-18T12:59:59+02:00;0;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;6.8;µg/m3;horaire;2023-08-16T03:00:00+02:00;2023-08-16T03:59:59+02:00;1;244500468
47.958972,2.009286;"{""coordinates"": [2.009286, 47.958972], ""type"": ""Point""}";Loiret;Marigny-les-Usages;45197;Marigny-les-usages;FR34017;Périurbaine;Fond;O3;7;12.4;µg/m3;horaire;2023-08-16T00:00:00+02:00;2023-08-16T00:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;6.9;µg/m3;horaire;2023-08-15T03:00:00+02:00;2023-08-15T03:59:59+02:00;1;244500468
47.958972,2.009286;"{""coordinates"": [2.009286, 47.958972], ""type"": ""Point""}";Loiret;Marigny-les-Usages;45197;Marigny-les-usages;FR34017;Périurbaine;Fond;O3;7;17.2;µg/m3;horaire;2023-08-15T23:00:00+02:00;2023-08-15T23:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;7.0;µg/m3;horaire;2023-08-17T20:00:00+02:00;2023-08-17T20:59:59+02:00;1;244500468
47.958972,2.009286;"{""coordinates"": [2.009286, 47.958972], ""type"": ""Point""}";Loiret;Marigny-les-Usages;45197;Marigny-les-usages;FR34017;Périurbaine;Fond;O3;7;25.1;µg/m3;horaire;2023-08-16T05:00:00+02:00;2023-08-16T05:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;7.2;µg/m3;horaire;2023-08-15T07:00:00+02:00;2023-08-15T07:59:59+02:00;1;244500468
47.958972,2.009286;"{""coordinates"": [2.009286, 47.958972], ""type"": ""Point""}";Loiret;Marigny-les-Usages;45197;Marigny-les-usages;FR34017;Périurbaine;Fond;O3;7;27.6;µg/m3;horaire;2023-08-16T06:00:00+02:00;2023-08-16T06:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;7.8;µg/m3;horaire;2023-08-17T08:00:00+02:00;2023-08-17T08:59:59+02:00;1;244500468
47.958972,2.009286;"{""coordinates"": [2.009286, 47.958972], ""type"": ""Point""}";Loiret;Marigny-les-Usages;45197;Marigny-les-usages;FR34017;Périurbaine;Fond;O3;7;29.8;µg/m3;horaire;2023-08-16T08:00:00+02:00;2023-08-16T08:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;7.9;µg/m3;horaire;2023-08-18T07:00:00+02:00;2023-08-18T07:59:59+02:00;1;244500468
47.958972,2.009286;"{""coordinates"": [2.009286, 47.958972], ""type"": ""Point""}";Loiret;Marigny-les-Usages;45197;Marigny-les-usages;FR34017;Périurbaine;Fond;O3;7;30.8;µg/m3;horaire;2023-08-15T05:00:00+02:00;2023-08-15T05:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;8.0;µg/m3;horaire;2023-08-17T01:00:00+02:00;2023-08-17T01:59:59+02:00;1;244500468
47.958972,2.009286;"{""coordinates"": [2.009286, 47.958972], ""type"": ""Point""}";Loiret;Marigny-les-Usages;45197;Marigny-les-usages;FR34017;Périurbaine;Fond;O3;7;32.8;µg/m3;horaire;2023-08-15T07:00:00+02:00;2023-08-15T07:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;8.1;µg/m3;horaire;2023-08-15T20:00:00+02:00;2023-08-15T20:59:59+02:00;1;244500468
47.958972,2.009286;"{""coordinates"": [2.009286, 47.958972], ""type"": ""Point""}";Loiret;Marigny-les-Usages;45197;Marigny-les-usages;FR34017;Périurbaine;Fond;O3;7;33.6;µg/m3;horaire;2023-08-15T08:00:00+02:00;2023-08-15T08:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;8.3;µg/m3;horaire;2023-08-17T07:00:00+02:00;2023-08-17T07:59:59+02:00;1;244500468
47.958972,2.009286;"{""coordinates"": [2.009286, 47.958972], ""type"": ""Point""}";Loiret;Marigny-les-Usages;45197;Marigny-les-usages;FR34017;Périurbaine;Fond;O3;7;33.8;µg/m3;horaire;2023-08-15T06:00:00+02:00;2023-08-15T06:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;8.3;µg/m3;horaire;2023-08-17T06:00:00+02:00;2023-08-17T06:59:59+02:00;1;244500468
47.958972,2.009286;"{""coordinates"": [2.009286, 47.958972], ""type"": ""Point""}";Loiret;Marigny-les-Usages;45197;Marigny-les-usages;FR34017;Périurbaine;Fond;O3;7;44.0;µg/m3;horaire;2023-08-17T04:00:00+02:00;2023-08-17T04:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;9.6;µg/m3;horaire;2023-08-16T07:00:00+02:00;2023-08-16T07:59:59+02:00;1;244500468
47.958972,2.009286;"{""coordinates"": [2.009286, 47.958972], ""type"": ""Point""}";Loiret;Marigny-les-Usages;45197;Marigny-les-usages;FR34017;Périurbaine;Fond;O3;7;44.7;µg/m3;horaire;2023-08-17T07:00:00+02:00;2023-08-17T07:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;9.8;µg/m3;horaire;2023-08-17T03:00:00+02:00;2023-08-17T03:59:59+02:00;1;244500468
47.958972,2.009286;"{""coordinates"": [2.009286, 47.958972], ""type"": ""Point""}";Loiret;Marigny-les-Usages;45197;Marigny-les-usages;FR34017;Périurbaine;Fond;O3;7;45.0;µg/m3;horaire;2023-08-18T08:00:00+02:00;2023-08-18T08:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;9.9;µg/m3;horaire;2023-08-17T02:00:00+02:00;2023-08-17T02:59:59+02:00;1;244500468
47.958972,2.009286;"{""coordinates"": [2.009286, 47.958972], ""type"": ""Point""}";Loiret;Marigny-les-Usages;45197;Marigny-les-usages;FR34017;Périurbaine;Fond;O3;7;45.1;µg/m3;horaire;2023-08-18T07:00:00+02:00;2023-08-18T07:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;10.1;µg/m3;horaire;2023-08-16T04:00:00+02:00;2023-08-16T04:59:59+02:00;1;244500468
47.958972,2.009286;"{""coordinates"": [2.009286, 47.958972], ""type"": ""Point""}";Loiret;Marigny-les-Usages;45197;Marigny-les-usages;FR34017;Périurbaine;Fond;O3;7;48.2;µg/m3;horaire;2023-08-15T02:00:00+02:00;2023-08-15T02:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;28.3;µg/m3;horaire;2023-08-16T00:00:00+02:00;2023-08-16T00:59:59+02:00;1;244500468
47.958972,2.009286;"{""coordinates"": [2.009286, 47.958972], ""type"": ""Point""}";Loiret;Marigny-les-Usages;45197;Marigny-les-usages;FR34017;Périurbaine;Fond;O3;7;48.3;µg/m3;horaire;2023-08-17T08:00:00+02:00;2023-08-17T08:59:59+02:00;1;244500468
47.958972,2.009286;"{""coordinates"": [2.009286, 47.958972], ""type"": ""Point""}";Loiret;Marigny-les-Usages;45197;Marigny-les-usages;FR34017;Périurbaine;Fond;O3;7;50.5;µg/m3;horaire;2023-08-16T11:00:00+02:00;2023-08-16T11:59:59+02:00;1;244500468
47.958972,2.009286;"{""coordinates"": [2.009286, 47.958972], ""type"": ""Point""}";Loiret;Marigny-les-Usages;45197;Marigny-les-usages;FR34017;Périurbaine;Fond;O3;7;50.8;µg/m3;horaire;2023-08-15T20:00:00+02:00;2023-08-15T20:59:59+02:00;1;244500468
47.958972,2.009286;"{""coordinates"": [2.009286, 47.958972], ""type"": ""Point""}";Loiret;Marigny-les-Usages;45197;Marigny-les-usages;FR34017;Périurbaine;Fond;O3;7;51.1;µg/m3;horaire;2023-08-17T00:00:00+02:00;2023-08-17T00:59:59+02:00;1;244500468
47.958972,2.009286;"{""coordinates"": [2.009286, 47.958972], ""type"": ""Point""}";Loiret;Marigny-les-Usages;45197;Marigny-les-usages;FR34017;Périurbaine;Fond;O3;7;53.2;µg/m3;horaire;2023-08-16T23:00:00+02:00;2023-08-16T23:59:59+02:00;1;244500468
47.958972,2.009286;"{""coordinates"": [2.009286, 47.958972], ""type"": ""Point""}";Loiret;Marigny-les-Usages;45197;Marigny-les-usages;FR34017;Périurbaine;Fond;O3;7;53.7;µg/m3;horaire;2023-08-18T05:00:00+02:00;2023-08-18T05:59:59+02:00;1;244500468
